filename,capacity,checked,company,component,country,dt_actual,dt_announce,dt_cancel,dt_operational,finetune,investment_value,jobs,location,phase,reject-phase,share-investment,status,tech
PRT-02780-02557_01_00_00,null,True,Endesa,deployment,PRT,null,null,null,null,False,null,null,Lisbon,initial,True,False,announced,battery
DEU-00001-00159_01_05_00,null,True,Cylib,recycling,DEU,10-2022,null,null,09-2023,False,null,null,Aachen,initial,False,False,actual,battery
BEL-01727-01512_01_00_00,null,True,Centrica,deployment,BEL,null,null,null,07-2021,False,null,null,Bastogne,initial,False,False,actual,battery
ESP-03086-03295_01_02_00,null,True,Phi4tech,battery_materials,ESP,null,null,null,null,False,null,null,Badajoz,initial,True,False,announced,battery
HUN-00249-00120_01_04_00,null,True,CATL,module_assembly,HUN,12-2022,null,null,10-2024,False,null,null,Debrecen,initial,False,True,actual,battery
LTU-03212-03514_06_04_00,null,True,Solitek,modules,LTU,null,null,null,01-2013,False,null,null,Vilnius,initial,False,False,actual,solar
LTU-07524-06594_04_01_00,null,True,Orlen Group,green_hydrogen,LTU,null,null,null,null,False,null,null,Mazeikiai,initial,True,False,announced,hydrogen
DEU-00094-00768_07_02_00,null,True,Tesla,battery_vehicle_assembly,DEU,01-2020,null,null,null,False,null,null,Berlin,initial,True,False,actual,vehicle
ITA-01352-02453_01_03_00,null,True,Stellantis Group,cell_manufacturing,ITA,null,null,null,null,False,null,null,Termoli,initial,True,False,announced,battery
HUN-00249-00239_07_01_00,null,True,Eve Energy,EV_component_manufacturing,HUN,10-2023,null,null,null,False,null,null,Debrecen,initial,True,False,actual,vehicle
ITA-00978-00399_01_03_01,null,True,Italvolt,cell_manufacturing,ITA,null,02-2021,null,null,False,null,null,Scarmagno,first expansion,False,False,announced,battery
DEU-00942-10169_01_03_00,24 GWh/year,True,Svolt Energy Technology,cell_manufacturing,DEU,null,11-2020,null,null,False,"""\u20AC2 billion""",null,Saarland,initial,True,False,announced,battery
ESP-00068-00084_07_00_00,null,True,BYD,retail,ESP,null,null,null,null,False,null,null,Barcelona,initial,True,False,announced,vehicle
AUT-00388-01319_01_02_00,,True,Verbund AG,TEST-VALUE,AUT,TEST-VALUE,TEST-VALUE,TEST-VALUE,TEST-VALUE,False,,,Brussels,TEST-VALUE,False,False,TEST-VALUE,TEST-VALUE
DEU-00305-00120_01_03_00,null,True,CATL,cell_manufacturing,DEU,10-2019,null,null,12-2022,False,null,225,Erfurt,initial,False,False,operational,battery
BEL-01827-01626_01_00_00,null,True,Engie,deployment,BEL,null,null,null,null,False,null,null,Drogenbos,initial,False,False,announced,battery
DEU-10101-00768_01_03_00,100 GWh,True,Tesla,cell_manufacturing,DEU,11-2020,11-2020,null,null,False,40.91 million EUR,null,Gruenheide,initial,True,False,actual,battery
ITA-01545-01285_07_02_00,null,True,Silk EV,battery_vehicle_assembly,ITA,null,null,null,null,True,null,null,Emilia-Romagna,initial,False,False,announced,vehicle
FRA-00274-02453_01_03_00,13 GWh,True,Stellantis Group,cell_manufacturing,FRA,04-2021,04-2021,null,null,False,null,600,Douvrin,initial,True,False,actual,battery
ITA-06728-01255_01_00_00,null,True,Recurrent Energy,deployment,ITA,null,null,null,null,False,null,null,Marsala,initial,True,False,actual,battery
LTU-03212-04082_01_03_00,null,True,Lithuania-based manufacturer,cell_manufacturing,LTU,null,null,null,null,False,null,null,Vilnius,initial,True,False,announced,battery
ESP-00668-07931_06_00_00,null,True,Merlin Properties,deployment,ESP,null,null,null,null,False,null,null,Madrid,initial,False,False,announced,data centre
ESP-00963-00440_01_01_00,"10,000 tonnes",True,LG,materials_refining,ESP,null,06-2021,null,null,False,null,null,San Jose,initial,True,,announced,battery
DEU-01188-00521_07_01_00,null,True,Mercedes-Benz,EV_component_manufacturing,DEU,null,03-2021,null,null,False,null,null,Various locations,initial,True,False,actual,vehicle
ITA-01145-02324_07_01_00,null,True,Iveco,EV_component_manufacturing,ITA,null,null,null,null,False,null,null,Turin,initial,True,,operational,vehicle
AUT-00388-00076_01_99_00,null,True,BMW,null,AUT,null,null,null,null,False,null,null,Graz,initial,True,,actual,battery
ITA-01188-07436_08_00_00,null,True,Gestore dei Servizi Energetici,deployment,ITA,null,null,null,null,False,null,null,Various locations,initial,True,False,announced,wind
ITA-01145-02324_01_04_00,null,True,Iveco,module_assembly,ITA,null,null,null,null,False,null,null,Turin,initial,True,,operational,battery
HUN-00349-00084_01_04_00,null,True,BYD,module_assembly,HUN,null,null,null,null,False,null,100,"""F\xF3t""",initial,False,False,announced,battery
ITA-01339-07470_06_00_00,87 MWp,True,NextEnergy Group,deployment,ITA,09-2022,09-2022,null,null,True,null,null,Naples,initial,False,False,actual,solar
DEU-00546-00821_01_03_00,null,True,Varta,cell_manufacturing,DEU,null,null,null,null,False,null,null,Kaiserslautern,initial,True,False,announced,battery
DEU-01174-00821_01_03_00,null,True,Varta,cell_manufacturing,DEU,null,null,null,null,False,null,null,V4Drive,initial,True,False,announced,battery
DEU-00094-00326_01_03_00,null,True,Gotion High Tech,cell_manufacturing,DEU,null,null,null,null,False,null,null,Berlin,initial,True,False,announced,battery
ITA-00862-00399_07_99_00,45 GWh,True,Italvolt,null,ITA,null,null,null,null,False,null,null,Piedmont,initial,True,,announced,vehicle
DEU-00002-00016_01_99_00,null,True,Aalen University,null,DEU,11-2018,null,null,null,False,null,null,Aalen,initial,True,False,actual,battery
GBR-02152-00759_07_99_00,null,True,Tata Group,null,GBR,null,05-2023,null,null,False,null,9000,Bridgewater,initial,True,False,announced,vehicle
DEU-01174-00821_07_01_00,null,True,Varta,EV_component_manufacturing,DEU,null,null,12-2022,null,False,null,null,V4Drive,initial,True,False,cancelled,vehicle
FRA-00274-02453_01_04_00,13 GWh,True,Stellantis Group,module_assembly,FRA,04-2021,04-2021,null,null,False,null,600,Douvrin,initial,True,False,actual,battery
DEU-00558-01007_01_03_00,null,True,EAS,cell_manufacturing,DEU,null,null,null,null,False,null,null,Karlsruhe,initial,True,False,announced,battery
BEL-00138-06326_04_04_00,null,True,Vrije Universiteit Brussel,electrolysers,BEL,null,null,null,null,False,null,null,Brussels,initial,True,False,actual,hydrogen
LTU-03212-04082_01_04_00,null,True,Lithuania-based manufacturer,module_assembly,LTU,null,null,null,null,False,null,null,Vilnius,initial,True,False,announced,battery
LTU-03212-03689_06_03_00,null,True,Valoe,cell,LTU,02-2019,null,null,null,False,null,null,Vilnius,initial,True,False,actual,solar
BEL-00138-03023_04_01_00,null,True,Hydrogenics,green_hydrogen,BEL,null,null,null,null,False,null,6000,Brussels,initial,False,False,intended,hydrogen
DEU-01188-00521_01_03_00,null,True,Mercedes-Benz,cell_manufacturing,DEU,null,03-2021,null,null,False,null,null,Various locations,initial,True,False,announced,battery
PRT-02780-02557_06_00_00,null,True,Endesa,deployment,PRT,null,null,null,null,False,null,null,Lisbon,initial,True,False,announced,solar
HUN-00249-00120_07_04_00,null,True,CATL,EV_recycling,HUN,null,null,null,null,False,null,null,Debrecen,initial,True,False,announced,vehicle
ESP-01281-00759_01_03_00,null,True,Tata Group,cell_manufacturing,ESP,null,null,null,null,False,null,null,Zaragoza,initial,False,False,intended,battery
ESP-02405-00716_06_00_00,null,True,Siemens,deployment,ESP,null,null,null,null,False,null,null,Motril,initial,False,False,announced,solar
FRA-00274-02453_07_99_01,null,True,Stellantis Group,null,FRA,null,04-2021,null,null,False,null,600,Douvrin,first expansion,True,False,actual,vehicle
AUT-00388-00900_01_02_00,null,True,AVL,battery_materials,AUT,null,null,null,null,False,null,null,Graz,initial,True,False,announced,battery
DEU-10101-00768_07_01_00,null,True,Tesla,EV_component_manufacturing,DEU,11-2020,01-2020,null,null,False,40.91 million EUR,null,Gruenheide,initial,True,False,actual,vehicle
ITA-03732-07503_02_00_00,null,True,Steam,deployment,ITA,null,null,null,null,False,null,null,Lazio,initial,True,,actual,geothermal
ITA-01145-00065_07_02_00,null,True,Automobili Pininfarina,battery_vehicle_assembly,ITA,12-2018,null,null,null,False,null,null,Turin,initial,False,False,actual,vehicle
FRA-06914-01424_01_03_00,null,True,ACC,cell_manufacturing,FRA,null,null,null,null,False,null,null,Douvrain,initial,True,False,announced,battery
BEL-01622-00615_04_01_00,null,True,Plug Power,green_hydrogen,BEL,null,null,null,03-2024,False,null,null,Antwerp,initial,False,False,announced,hydrogen
ITA-00681-00266_06_00_00,"1,535 kWp",True,Ferrari,deployment,ITA,07-2022,07-2022,null,null,True,null,null,Maranello,initial,False,False,actual,solar
ITA-04511-04957_01_04_00,null,True,Energy Spa,module_assembly,ITA,null,null,null,null,False,null,null,Sant'Angelo di Piove di Sacco,initial,True,False,announced,battery
SWE-00807-00582_01_03_00,null,True,Northvolt,cell_manufacturing,SWE,null,null,null,null,False,null,null,Northern Sweden,initial,True,False,actual,battery
HUN-00249-00239_01_03_00,null,True,Eve Energy,cell_manufacturing,HUN,10-2023,null,null,06-2026,False,null,null,Debrecen,initial,False,False,actual,battery
NLD-00019-00577_01_00_00,null,True,Nissan,deployment,NLD,06-2018,null,null,null,False,null,null,Amsterdam Arena,initial,False,False,actual,battery
DEU-00755-00120_01_03_00,null,True,CATL,cell_manufacturing,DEU,null,null,null,null,False,null,null,Munich,initial,True,False,announced,battery
NLD-01188-05227_06_00_00,null,True,Heineken,deployment,NLD,null,null,null,null,False,null,null,Various locations,initial,True,False,announced,solar
ITA-00878-00455_01_05_01,null,True,Li-Cycle,recycling,ITA,null,05-2023,null,null,False,null,null,Portovesme,first expansion,True,,announced,battery
DEU-00107-00261_01_04_00,null,True,Farasis Energy,module_assembly,DEU,null,null,01-2022,null,False,null,null,Bitterfeld,initial,False,True,cancelled,battery
ITA-03951-02324_07_02_00,null,True,Iveco,battery_vehicle_assembly,ITA,08-2022,null,null,04-2023,True,null,null,Foggia,initial,False,False,operational,vehicle
NOR-01047-00540_01_03_01,null,True,Morrow Batteries,cell_manufacturing,NOR,05-2022,05-2022,null,null,False,"""\u20AC100 million""",null,Southern Norway,first expansion,True,False,actual,battery
DEU-00620-00024_07_02_02,null,True,Akasol,battery_vehicle_assembly,DEU,null,null,null,null,False,null,null,Langen,second expansion,True,False,actual,vehicle
ITA-00112-00727_01_02_00,pilot,True,Solvay,battery_materials,ITA,null,null,null,null,False,null,null,Bollate,initial,False,False,announced,battery
DEU-01150-01236_07_04_00,null,True,Porsche eBike Performance,EV_recycling,DEU,null,null,null,null,False,null,null,"""T\xFCbingen""",initial,True,False,announced,vehicle
ITA-06804-07409_01_00_00,85 MW,True,EP Produzione,deployment,ITA,null,08-2024,null,null,False,null,null,Fiume Santo,initial,False,False,announced,battery
PRT-01024-00119_01_03_00,null,True,CALB,cell_manufacturing,PRT,null,null,null,12-2025,False,null,null,Sines,initial,False,False,announced,battery
DEU-06391-00391_07_02_00,20 GWh,True,InoBat Auto,battery_vehicle_assembly,DEU,null,09-2023,null,null,False,null,null,Middle Europe,initial,True,False,announced,vehicle
DEU-01150-00617_07_01_00,100 MWh per year,True,Porsche,EV_component_manufacturing,DEU,null,12-2020,null,null,False,null,null,"""T\xFCbingen""",initial,True,False,announced,vehicle
DEU-00037-00120_01_03_00,8 GWh,True,CATL,cell_manufacturing,DEU,10-2019,02-2019,null,null,False,"""\u20AC240 million""",null,Arnstadt,initial,True,False,actual,battery
DEU-00546-00697_01_03_00,null,True,Saft,cell_manufacturing,DEU,null,12-2019,null,null,False,null,2000,Kaiserslautern,initial,True,False,actual,battery
ITA-06728-01255_06_00_00,51 MW,True,Recurrent Energy,deployment,ITA,null,null,null,07-2024,True,null,null,Marsala,initial,False,False,operational,solar
LTU-07389-07836_06_04_00,null,True,Glassbel,modules,LTU,04-2014,null,null,null,False,null,null,Klaipeda,initial,True,False,actual,solar
GBR-00129-00577_01_03_00,9 GWh,True,Nissan,cell_manufacturing,GBR,null,07-2021,null,null,False,1.4 billion USD,null,Britain,initial,True,False,announced,battery
PRT-07081-01587_06_00_01,null,True,EDP,deployment,PRT,05-2022,null,null,null,False,null,null,"""Alto Rabag\xE3o""",first expansion,False,False,actual,solar
DEU-00418-00617_07_01_00,null,True,Porsche,EV_component_manufacturing,DEU,null,null,null,null,False,null,null,"""G\xE4rtringen""",initial,True,False,announced,vehicle
ESP-07443-01127_01_04_00,null,True,Ingeteam,contractual,ESP,null,null,null,null,False,null,null,Caravaca de la Cruz,initial,False,False,announced,battery
DEU-00456-00617_07_01_00,null,True,Porsche,EV_component_manufacturing,DEU,null,null,null,null,False,null,null,Heilbronn,initial,True,False,announced,vehicle
DEU-00373-00768_07_02_00,null,True,Tesla,battery_vehicle_assembly,DEU,10-2020,10-2020,null,null,False,null,null,Giga-Berlin,initial,True,False,actual,vehicle
ITA-06846-02081_03_00_00,43.4 MW,True,Enel,deployment,ITA,null,null,null,01-1923,True,null,null,Valbondione,initial,False,False,operational,hydroelectric
DEU-00046-00768_01_03_00,null,True,Tesla,cell_manufacturing,DEU,11-2020,null,null,null,False,null,null,Austin,initial,True,False,actual,battery
AUT-00388-00331_01_00_00,null,True,Graz University of Technology,deployment,AUT,null,null,null,null,False,null,null,Graz,initial,True,False,announced,battery
ESP-01099-02350_01_02_00,null,True,Lotte,battery_materials,ESP,null,null,null,null,False,null,null,Tarragona,initial,True,,announced,battery
DEU-00094-07188_01_03_01,null,True,Tesla Inc,cell_manufacturing,DEU,Not disclosed.,null,null,null,False,null,null,Berlin,first expansion,True,False,actual,battery
ITA-01145-02324_07_04_00,null,True,Iveco,EV_recycling,ITA,null,null,null,null,False,null,null,Turin,initial,True,,actual,vehicle
DEU-00107-00010_01_01_00,null,True,AMG Lithium,materials_refining,DEU,04-2021,null,null,09-2024,False,null,80,Bitterfeld,initial,False,False,operational,battery
HUN-00249-00120_01_03_00,null,True,CATL,cell_manufacturing,HUN,12-2022,null,null,10-2024,False,null,null,Debrecen,initial,False,True,actual,battery
ITA-01339-07470_01_00_00,null,True,NextEnergy Group,deployment,ITA,09-2022,09-2022,null,null,False,null,null,Naples,initial,False,False,actual,battery
FRA-00396-00824_07_02_00,null,True,Verkor,battery_vehicle_assembly,FRA,null,null,null,null,False,null,null,Grenoble,initial,True,False,actual,vehicle
LTU-03212-03514_06_03_00,null,True,Solitek,cell,LTU,null,null,null,01-2013,False,null,null,Vilnius,initial,False,False,actual,solar
FRA-00274-01424_01_03_02,null,True,ACC,cell_manufacturing,FRA,null,null,null,null,False,null,null,Douvrin,second expansion,True,False,actual,battery
ESP-01368-00963_01_03_00,null,True,CIC energiGUNE,cell_manufacturing,ESP,null,06-2022,null,null,False,700 million EUR,null,"""\xC1lava Technology Park""",initial,True,,announced,battery
ITA-01973-01802_01_04_00,540 MWh,True,NHOA,module_assembly,ITA,null,null,null,10-2022,True,null,null,Cosio Valtellino,initial,False,False,operational,battery
HUN-00249-00120_07_02_01,null,True,CATL,battery_vehicle_assembly,HUN,12-2022,null,null,null,False,null,null,Debrecen,first expansion,True,False,actual,vehicle
PRT-07081-07738_08_00_00,48 MW,True,Endesa Portugal,deployment,PRT,04-2022,04-2022,null,06-2023,True,null,null,"""Alto Rabag\xE3o""",initial,False,,actual,wind
GBR-01707-00114_01_04_00,null,True,Britishvolt,module_assembly,GBR,null,05-2022,null,null,False,null,null,Cambois,initial,True,False,announced,battery
SWE-06521-00582_01_03_00,null,True,Northvolt,cell_manufacturing,SWE,null,null,null,null,False,null,null,Borlange,initial,True,False,announced,battery
DEU-01150-01236_01_05_00,null,True,Porsche eBike Performance,recycling,DEU,null,null,null,null,False,null,null,"""T\xFCbingen""",initial,True,False,announced,battery
ESP-03086-03295_01_01_00,2 GWh,True,Phi4tech,cell_manufacturing,ESP,null,03-2021,null,12-2023,False,"""\u20AC400 million""",null,Badajoz,initial,False,False,actual,battery
ESP-02391-08113_01_00_00,null,True,Tagenergy,deployment,ESP,null,null,null,null,False,null,null,Asturias,initial,False,False,actual,battery
DEU-06391-00391_01_03_00,20 GWh,True,InoBat Auto,cell_manufacturing,DEU,null,09-2023,null,null,False,null,null,Middle Europe,initial,True,False,announced,battery
SWE-01026-00582_01_03_02,null,True,Northvolt,cell_manufacturing,SWE,null,06-2023,null,null,False,null,null,Skelleftea,second expansion,True,False,actual,battery
ITA-06735-07363_01_04_00,"""600\u2013800 batteries per day""",True,Pylon Technologies,module_assembly,ITA,null,05-2023,null,null,False,null,null,Veneto,initial,True,,announced,battery
ITA-00878-00455_01_05_00,"50,000 to 70,000 tonnes",True,Li-Cycle,recycling,ITA,null,05-2023,null,null,False,null,null,Portovesme,initial,True,,announced,battery
AUT-01420-01037_01_01_00,null,True,European Lithium,materials_refining,AUT,06-2020,null,null,null,False,null,null,Wolfsberg,initial,False,False,actual,battery
NOR-01047-00540_01_03_00,null,True,Morrow Batteries,cell_manufacturing,NOR,05-2022,05-2022,null,null,False,"""\u20AC100 million""",null,Southern Norway,initial,True,False,actual,battery
BEL-01878-01675_01_00_00,null,True,Giga Storage,deployment,BEL,06-2025,null,null,06-2028,False,null,null,Dilsen-Stokkem,initial,False,False,announced,battery
AUT-06719-07324_01_05_00,null,True,ProtectLiB,recycling,AUT,null,null,null,null,False,null,null,University of Graz,initial,True,False,actual,battery
ESP-02319-07931_01_00_00,null,True,Merlin Properties,deployment,ESP,null,null,null,null,False,null,null,Bilbao,initial,False,False,announced,data centre
ESP-01281-02453_01_03_00,null,True,Stellantis Group,cell_manufacturing,ESP,null,12-2024,null,null,False,4.1 billion EUR,3000,Zaragoza,initial,True,,announced,battery
ESP-01932-01127_01_04_00,null,True,Ingeteam,module_assembly,ESP,null,null,null,null,False,null,null,Almaraz,initial,True,False,announced,battery
AUT-00388-01319_01_03_00,null,True,TU Graz,cell_manufacturing,AUT,null,null,null,null,False,null,null,Graz,initial,True,False,announced,battery
DEU-00094-00768_07_01_00,null,True,Tesla,EV_component_manufacturing,DEU,01-2020,null,null,null,False,Several billion euros,null,Berlin,initial,True,False,actual,vehicle
ITA-04511-10497_01_04_00,null,True,Pylon LifeEU,module_assembly,ITA,null,null,null,null,False,null,null,Sant'Angelo di Piove di Sacco,initial,True,False,announced,battery
DEU-00037-00120_01_03_01,8 GWh,True,CATL,cell_manufacturing,DEU,04-2022,02-2019,null,04-2022,False,null,null,Arnstadt,first expansion,True,False,operational,battery
LTU-03212-03512_06_04_00,null,True,SoliTek,modules,LTU,null,null,null,null,False,null,null,Vilnius,initial,True,False,announced,solar
FRA-00135-01424_01_04_00,null,True,ACC,module_assembly,FRA,null,null,null,null,False,null,null,Bruges,initial,True,False,actual,battery
PRT-07081-01587_06_00_00,null,True,EDP,deployment,PRT,01-2020,null,null,null,False,null,null,"""Alto Rabag\xE3o""",initial,False,False,actual,solar
DEU-00626-00768_01_04_00,null,True,Tesla,module_assembly,DEU,null,null,null,null,False,null,null,Lausitz,initial,True,False,announced,battery
FRA-00396-00824_01_03_00,null,True,Verkor,cell_manufacturing,FRA,null,null,null,06-2023,False,null,null,Grenoble,initial,False,False,operational,battery
BEL-00366-00846_07_02_02,null,True,Volvo Group,battery_vehicle_assembly,BEL,05-2023,null,null,null,False,null,null,Ghent,second expansion,False,False,actual,vehicle
PRT-00164-00332_07_00_00,null,True,Great Wall,deployment,PRT,null,null,null,null,False,null,null,Cascais,initial,True,False,announced,vehicle
DEU-00094-00768_01_04_00,null,True,Tesla,module_assembly,DEU,01-2020,null,null,null,False,null,null,Berlin,initial,True,False,actual,battery
HUN-00249-08555_01_03_00,null,True,Contemporary Amperex Technology Co. Ltd. (CATL),cell_manufacturing,HUN,null,null,null,null,False,null,null,Debrecen,initial,True,False,announced,battery
DEU-00094-07188_01_03_00,null,True,Tesla Inc,cell_manufacturing,DEU,01-2020,null,null,null,False,5 billion EUR,null,Berlin,initial,True,False,actual,battery
NOR-00032-00540_01_03_02,null,True,Morrow Batteries,cell_manufacturing,NOR,null,null,null,null,False,null,null,Arendal,second expansion,True,False,actual,battery
DEU-00107-00010_01_01_01,null,True,AMG Lithium,materials_refining,DEU,null,null,null,null,False,null,null,Bitterfeld,first expansion,False,False,announced,battery
HUN-00249-00120_01_03_01,null,True,CATL,cell_manufacturing,HUN,12-2022,null,null,null,False,null,null,Debrecen,first expansion,True,False,actual,battery
ESP-00068-07931_01_00_00,null,True,Merlin Properties,deployment,ESP,null,null,null,null,False,null,null,Barcelona,initial,False,False,announced,data centre
DEU-00001-00120_01_04_00,null,True,CATL,module_assembly,DEU,null,null,null,null,False,null,null,Aachen,initial,True,False,announced,battery
ITA-06733-02081_01_99_00,null,True,Enel,deployment,ITA,null,null,null,06-2024,True,null,null,Trino,initial,False,False,operational,battery
LTU-03212-03514_06_03_01,null,True,Solitek,cell,LTU,02-2019,null,null,01-2020,False,null,null,Vilnius,first expansion,False,False,actual,solar
DEU-01150-00970_01_03_00,100 MWh per year,True,Cellforce,cell_manufacturing,DEU,null,07-2021,null,null,False,20 to 30 million EUR,null,"""T\xFCbingen""",initial,True,False,announced,battery
ITA-06730-02081_01_00_00,null,True,Enel,deployment,ITA,null,null,null,null,False,null,null,Leonardo da Vinci Airport,initial,True,,announced,battery
DEU-00046-00768_07_02_00,null,True,Tesla,battery_vehicle_assembly,DEU,11-2020,null,null,null,False,null,null,Austin,initial,True,False,actual,vehicle
GBR-01233-01420_04_01_00,null,True,TotalEnergies,green_hydrogen,GBR,null,null,null,null,False,null,null,Western Europe,initial,True,False,announced,hydrogen
ITA-01145-02324_01_05_00,null,True,Iveco,recycling,ITA,null,null,null,null,False,null,null,Turin,initial,True,,operational,battery
ITA-01847-03341_06_04_00,null,True,Recom,modules,ITA,null,null,null,null,False,null,null,Padua,initial,True,False,actual,solar
DEU-00107-08230_01_01_00,"20,000 tonnes",True,AMG Critical Materials,materials_refining,DEU,null,null,null,09-2024,False,null,null,Bitterfeld,initial,True,False,operational,battery
HUN-00249-00120_07_02_00,null,True,CATL,battery_vehicle_assembly,HUN,null,null,null,null,False,null,null,Debrecen,initial,True,False,announced,vehicle
GBR-01707-00114_07_01_00,null,True,Britishvolt,EV_component_manufacturing,GBR,null,05-2022,null,null,False,"""\xA3100 million""",null,Cambois,initial,True,False,announced,vehicle
ITA-06733-02081_06_00_00,87 MW,True,Enel,deployment,ITA,10-2022,10-2022,null,06-2024,False,null,null,Trino,initial,False,False,operational,solar
ITA-06820-04901_06_00_00,null,True,Edison,deployment,ITA,null,null,null,11-2018,True,null,null,Altomonte,initial,False,False,operational,solar
ESP-00068-00274_07_00_00,null,True,Ford,deployment,ESP,null,null,null,null,False,null,null,Barcelona,initial,True,False,announced,vehicle
DEU-00305-00076_01_03_00,null,True,BMW,cell_manufacturing,DEU,null,null,null,null,False,null,null,Erfurt,initial,True,False,announced,battery
PRT-04593-01587_01_00_00,null,True,EDP,deployment,PRT,null,null,null,null,False,null,null,Castanheira do Ribatejo,initial,False,False,announced,battery
ITA-00724-00268_01_04_00,null,True,Fiat Chrysler,module_assembly,ITA,null,11-2019,null,null,False,null,null,Mirafiori,initial,False,,announced,battery
FRA-00274-02453_01_04_01,null,True,Stellantis Group,module_assembly,FRA,null,04-2021,null,null,False,null,600,Douvrin,first expansion,True,False,actual,battery
ESP-00947-00832_01_03_02,null,True,Volkswagen,cell_manufacturing,ESP,03-2023,null,null,null,False,null,null,Sagunt,second expansion,True,False,actual,battery
AUT-00388-00617_01_99_00,null,True,Porsche,null,AUT,null,null,null,null,False,9 million EUR,null,Graz,initial,True,,actual,battery
ESP-01368-00088_01_03_00,null,True,Basquevolt,cell_manufacturing,ESP,null,06-2022,null,null,False,700 million EUR,null,"""\xC1lava Technology Park""",initial,True,,announced,battery
AUT-03489-08155_03_00_00,null,True,Verbund,deployment,AUT,05-2021,null,null,06-2023,False,null,null,Carinthia,initial,False,False,actual,hydroelectric
ITA-02711-07509_01_00_00,null,True,Terna,deployment,ITA,null,12-2020,null,null,False,null,null,Southern Italy,initial,True,,actual,battery
ITA-00862-00399_01_03_00,45 GWh,True,Italvolt,cell_manufacturing,ITA,null,null,null,null,False,null,null,Piedmont,initial,True,,announced,battery
LTU-03212-03689_06_03_01,null,True,Valoe,cell,LTU,null,null,null,null,False,null,null,Vilnius,first expansion,True,False,actual,solar
ESP-01691-00088_01_03_00,null,True,Basquevolt,cell_manufacturing,ESP,null,06-2022,null,null,False,"""\u20AC700 million""",800,"""Marie Curie Building, \xC1lava Technology Park""",initial,True,,announced,battery
NLD-00018-00084_01_00_00,null,True,BYD,deployment,NLD,null,null,null,null,False,null,null,Amsterdam,initial,True,False,announced,battery
AUT-00388-01319_01_01_00,null,True,TU Graz,materials_refining,AUT,null,null,null,null,False,null,null,Graz,initial,True,False,announced,battery
GBR-00129-00114_01_04_00,null,True,Britishvolt,module_assembly,GBR,null,07-2021,null,null,False,null,null,Britain,initial,True,False,announced,battery
DEU-01067-00261_01_04_00,null,True,Farasis Energy,module_assembly,DEU,null,null,null,null,False,null,null,Stuttgart,initial,True,False,announced,battery
FRA-00274-02453_07_99_00,13 GWh,True,Stellantis Group,null,FRA,04-2021,04-2021,null,null,False,null,null,Douvrin,initial,True,False,actual,vehicle
BEL-00366-08793_06_00_00,null,True,Energy Conversion Devices,deployment,BEL,null,null,null,null,False,null,null,Ghent,initial,True,False,actual,solar
ITA-01847-03341_01_03_00,50 MW,True,Recom,cell_manufacturing,ITA,null,null,null,07-2019,False,null,null,Padua,initial,False,False,operational,battery
DEU-01188-00521_07_02_00,null,True,Mercedes-Benz,battery_vehicle_assembly,DEU,null,03-2021,null,null,False,null,null,Various locations,initial,True,False,announced,vehicle
ITA-01145-02324_07_02_00,null,True,Iveco,battery_vehicle_assembly,ITA,null,null,null,null,False,null,null,Turin,initial,True,,operational,vehicle
SWE-00807-00582_01_03_01,null,True,Northvolt,cell_manufacturing,SWE,null,null,null,null,False,null,null,Northern Sweden,first expansion,True,False,actual,battery
