filename,country,location,company,tech,component,phase,investment_value,capacity,status,dt_announce,dt_actual,dt_operational,dt_cancel,jobs,checked,reject-phase,finetune,share-investment,note
LTU-03212-04082_01_03_00,LTU,Vilnius,Lithuania-based manufacturer,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
ESP-00668-07931_06_00_00,ESP,Madrid,Merlin Properties,data centre,deployment,initial,,,announced,,NA,NA,NA,,True,False,False,False,
ESP-00963-00440_01_01_00,ESP,San Jose,LG,battery,materials_refining,initial,,,announced,,NA,NA,NA,,True,True,False,,
DEU-01188-00521_07_01_00,DEU,Various locations,Mercedes-Benz,vehicle,EV_component_manufacturing,initial,,,actual,,,NA,NA,,True,True,False,False,
ITA-01145-02324_07_01_00,ITA,Turin,Iveco,vehicle,EV_component_manufacturing,initial,,,operational,,,,NA,,True,True,False,,
AUT-00388-00076_01_99_00,AUT,Graz,BMW,battery,NA,initial,,,actual,,,NA,NA,,True,True,False,,
ITA-01188-07436_08_00_00,ITA,Various locations,Gestore dei Servizi Energetici,wind,deployment,initial,,,announced,,NA,NA,NA,,True,True,False,False,
ITA-01145-02324_01_04_00,ITA,Turin,Iveco,battery,module_assembly,initial,,,operational,,,,NA,,True,True,False,,
HUN-00349-00084_01_04_00,HUN,Fót,BYD,battery,module_assembly,initial,,,announced,,NA,NA,NA,100,True,False,False,False,
ITA-01339-07470_06_00_00,ITA,Naples,NextEnergy Group,solar,deployment,initial,,87 MWp,actual,09-2022,09-2022,NA,NA,,True,False,True,False,
DEU-00546-00821_01_03_00,DEU,Kaiserslautern,Varta,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
DEU-01174-00821_01_03_00,DEU,V4Drive,Varta,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
DEU-00094-00326_01_03_00,DEU,Berlin,Gotion High Tech,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
ITA-00862-00399_07_99_00,ITA,Piedmont,Italvolt,vehicle,NA,initial,,,announced,,NA,NA,NA,,True,True,False,,
DEU-00002-00016_01_99_00,DEU,Aalen,Aalen University,battery,NA,initial,,,actual,,11-2018,NA,NA,,True,True,False,False,
GBR-02152-00759_07_99_00,GBR,Bridgewater,Tata Group,vehicle,NA,initial,,,announced,,NA,NA,NA,9000,True,True,False,False,
DEU-01174-00821_07_01_00,DEU,V4Drive,Varta,vehicle,EV_component_manufacturing,initial,,,cancelled,,NA,NA,12-2022,,True,True,False,False,
FRA-00274-02453_01_04_00,FRA,Douvrin,Stellantis Group,battery,module_assembly,initial,,,actual,,04-2021,NA,NA,600,True,True,False,False,
DEU-00558-01007_01_03_00,DEU,Karlsruhe,EAS,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
BEL-00138-06326_04_04_00,BEL,Brussels,Vrije Universiteit Brussel,hydrogen,electrolysers,initial,,,actual,,,NA,NA,,True,True,False,False,
LTU-03212-04082_01_04_00,LTU,Vilnius,Lithuania-based manufacturer,battery,module_assembly,initial,,,announced,,NA,NA,NA,,True,True,False,False,
LTU-03212-03689_06_03_00,LTU,Vilnius,Valoe,solar,cell,initial,,,actual,,02-2019,NA,NA,,True,True,False,False,
BEL-00138-03023_04_01_00,BEL,Brussels,Hydrogenics,hydrogen,green_hydrogen,initial,,,intended,,NA,NA,NA,6000,True,False,False,False,
DEU-01188-00521_01_03_00,DEU,Various locations,Mercedes-Benz,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
PRT-02780-02557_06_00_00,PRT,Lisbon,Endesa,solar,deployment,initial,,,announced,,NA,NA,NA,,True,True,False,False,
HUN-00249-00120_07_04_00,HUN,Debrecen,CATL,vehicle,EV_recycling,initial,,,announced,,NA,NA,NA,,True,True,False,False,
ESP-01281-00759_01_03_00,ESP,Zaragoza,Tata Group,battery,cell_manufacturing,initial,,,intended,,NA,NA,NA,,True,False,False,False,
ESP-02405-00716_06_00_00,ESP,Motril,Siemens,solar,deployment,initial,,,announced,,NA,NA,NA,,True,False,False,False,
FRA-00274-02453_07_99_01,FRA,Douvrin,Stellantis Group,vehicle,NA,first expansion,,,actual,,,NA,NA,600,True,True,False,False,
AUT-00388-00900_01_02_00,AUT,Graz,AVL,battery,battery_materials,initial,,,announced,,NA,NA,NA,,True,True,False,False,
DEU-10101-00768_07_01_00,DEU,Gruenheide,Tesla,vehicle,EV_component_manufacturing,initial,,,actual,,11-2020,NA,NA,,True,True,False,False,
ITA-03732-07503_02_00_00,ITA,Lazio,Steam,geothermal,deployment,initial,,,actual,,,NA,NA,,True,True,False,,
ITA-01145-00065_07_02_00,ITA,Turin,Automobili Pininfarina,vehicle,battery_vehicle_assembly,initial,,,actual,,12-2018,NA,NA,,True,False,False,False,
FRA-06914-01424_01_03_00,FRA,Douvrain,ACC,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
BEL-01622-00615_04_01_00,BEL,Antwerp,Plug Power,hydrogen,green_hydrogen,initial,,,announced,,NA,03-2024,NA,,True,False,False,False,
ITA-00681-00266_06_00_00,ITA,Maranello,Ferrari,solar,deployment,initial,-,"1,535 kWp",actual,07-2022,07-2022,NA,NA,-,True,False,True,False,
ITA-04511-04957_01_04_00,ITA,Sant'Angelo di Piove di Sacco,Energy Spa,battery,module_assembly,initial,,,announced,,NA,NA,NA,,True,True,False,False,
SWE-00807-00582_01_03_00,SWE,Northern Sweden,Northvolt,battery,cell_manufacturing,initial,,,actual,,,NA,NA,,True,True,False,False,
HUN-00249-00239_01_03_00,HUN,Debrecen,Eve Energy,battery,cell_manufacturing,initial,,,actual,,10-2023,06-2026,NA,,True,False,False,False,
NLD-00019-00577_01_00_00,NLD,Amsterdam Arena,Nissan,battery,deployment,initial,,,actual,,06-2018,NA,NA,,True,False,False,False,
DEU-00755-00120_01_03_00,DEU,Munich,CATL,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
NLD-01188-05227_06_00_00,NLD,Various locations,Heineken,solar,deployment,initial,,,announced,,NA,NA,NA,,True,True,False,False,
ITA-00878-00455_01_05_01,ITA,Portovesme,Li-Cycle,battery,recycling,first expansion,,,announced,,NA,NA,NA,,True,True,False,,
DEU-00107-00261_01_04_00,DEU,Bitterfeld,Farasis Energy,battery,module_assembly,initial,,,cancelled,,NA,NA,01-2022,,True,False,False,True,
ITA-03951-02324_07_02_00,ITA,Foggia,Iveco,vehicle,battery_vehicle_assembly,initial,,,operational,,08-2022,04-2023,NA,,True,False,True,False,
NOR-01047-00540_01_03_01,NOR,Southern Norway,Morrow Batteries,battery,cell_manufacturing,first expansion,,,actual,,05-2022,NA,NA,,True,True,False,False,
DEU-00620-00024_07_02_02,DEU,Langen,Akasol,vehicle,battery_vehicle_assembly,second expansion,,,actual,,,NA,NA,,True,True,False,False,
ITA-00112-00727_01_02_00,ITA,Bollate,Solvay,battery,battery_materials,initial,-,pilot,announced,-,NA,NA,NA,-,True,False,False,False,
DEU-01150-01236_07_04_00,DEU,Tübingen,Porsche eBike Performance,vehicle,EV_recycling,initial,,,announced,,NA,NA,NA,,True,True,False,False,
ITA-06804-07409_01_00_00,ITA,Fiume Santo,EP Produzione,battery,deployment,initial,,85 MW,announced,08-2024,NA,NA,NA,,True,False,False,False,
PRT-01024-00119_01_03_00,PRT,Sines,CALB,battery,cell_manufacturing,initial,,,announced,,NA,12-2025,NA,,True,False,False,False,
DEU-06391-00391_07_02_00,DEU,Middle Europe,InoBat Auto,vehicle,battery_vehicle_assembly,initial,,,announced,,NA,NA,NA,,True,True,False,False,
DEU-01150-00617_07_01_00,DEU,Tübingen,Porsche,vehicle,EV_component_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
DEU-00037-00120_01_03_00,DEU,Arnstadt,CATL,battery,cell_manufacturing,initial,,,actual,,10-2019,NA,NA,,True,True,False,False,
DEU-00546-00697_01_03_00,DEU,Kaiserslautern,Saft,battery,cell_manufacturing,initial,,,actual,,,NA,NA,2000,True,True,False,False,
ITA-06728-01255_06_00_00,ITA,Marsala,Recurrent Energy,solar,deployment,initial,,51 MW,operational,,,07-2024,NA,,True,False,True,False,
LTU-07389-07836_06_04_00,LTU,Klaipeda,Glassbel,solar,modules,initial,,,actual,,04-2014,NA,NA,,True,True,False,False,
GBR-00129-00577_01_03_00,GBR,Britain,Nissan,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
PRT-07081-01587_06_00_01,PRT,Alto Rabagão,EDP,solar,deployment,first expansion,,,actual,,05-2022,NA,NA,,True,False,False,False,
DEU-00418-00617_07_01_00,DEU,Gärtringen,Porsche,vehicle,EV_component_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
ESP-07443-01127_01_04_00,ESP,Caravaca de la Cruz,Ingeteam,battery,contractual,initial,,,announced,,NA,NA,NA,,True,False,False,False,
DEU-00456-00617_07_01_00,DEU,Heilbronn,Porsche,vehicle,EV_component_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
DEU-00373-00768_07_02_00,DEU,Giga-Berlin,Tesla,vehicle,battery_vehicle_assembly,initial,,,actual,,10-2020,NA,NA,,True,True,False,False,
ITA-06846-02081_03_00_00,ITA,Valbondione,Enel,hydroelectric,deployment,initial,-,43.4 MW,operational,-,NA,01-1923,NA,-,True,False,True,False,
DEU-00046-00768_01_03_00,DEU,Austin,Tesla,battery,cell_manufacturing,initial,,,actual,,11-2020,NA,NA,,True,True,False,False,
AUT-00388-00331_01_00_00,AUT,Graz,Graz University of Technology,battery,deployment,initial,,,announced,,NA,NA,NA,,True,True,False,False,
ESP-01099-02350_01_02_00,ESP,Tarragona,Lotte,battery,battery_materials,initial,,,announced,,NA,NA,NA,,True,True,False,,
DEU-00094-07188_01_03_01,DEU,Berlin,Tesla Inc,battery,cell_manufacturing,first expansion,,,actual,,Not disclosed.,NA,NA,,True,True,False,False,
ITA-01145-02324_07_04_00,ITA,Turin,Iveco,vehicle,EV_recycling,initial,,,actual,,,NA,NA,,True,True,False,,
DEU-00107-00010_01_01_00,DEU,Bitterfeld,AMG Lithium,battery,materials_refining,initial,,,operational,,04-2021,09-2024,NA,80,True,False,False,False,
HUN-00249-00120_01_03_00,HUN,Debrecen,CATL,battery,cell_manufacturing,initial,,,actual,,12-2022,10-2024,NA,,True,False,False,True,
ITA-01339-07470_01_00_00,ITA,Naples,NextEnergy Group,battery,deployment,initial,,,actual,09-2022,09-2022,NA,NA,,True,False,False,False,
FRA-00396-00824_07_02_00,FRA,Grenoble,Verkor,vehicle,battery_vehicle_assembly,initial,,,actual,,,NA,NA,,True,True,False,False,
LTU-03212-03514_06_03_00,LTU,Vilnius,Solitek,solar,cell,initial,,,actual,,,01-2013,NA,,True,False,False,False,
FRA-00274-01424_01_03_02,FRA,Douvrin,ACC,battery,cell_manufacturing,second expansion,,,actual,,,NA,NA,,True,True,False,False,
ESP-01368-00963_01_03_00,ESP,Álava Technology Park,CIC energiGUNE,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,,
ITA-01973-01802_01_04_00,ITA,Cosio Valtellino,NHOA,battery,module_assembly,initial,-,540 MWh,operational,-,-,10-2022,NA,-,True,False,True,False,
HUN-00249-00120_07_02_01,HUN,Debrecen,CATL,vehicle,battery_vehicle_assembly,first expansion,,,actual,,12-2022,NA,NA,,True,True,False,False,
PRT-07081-07738_08_00_00,PRT,Alto Rabagão,Endesa Portugal,wind,deployment,initial,,,actual,,04-2022,06-2023,NA,,True,False,True,,
GBR-01707-00114_01_04_00,GBR,Cambois,Britishvolt,battery,module_assembly,initial,,,announced,,NA,NA,NA,,True,True,False,False,
SWE-06521-00582_01_03_00,SWE,Borlange,Northvolt,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
DEU-01150-01236_01_05_00,DEU,Tübingen,Porsche eBike Performance,battery,recycling,initial,,,announced,,NA,NA,NA,,True,True,False,False,
ESP-03086-03295_01_01_00,ESP,Badajoz,Phi4tech,battery,cell_manufacturing,initial,,,actual,,,12-2023,NA,,True,False,False,False,
ESP-02391-08113_01_00_00,ESP,Asturias,Tagenergy,battery,deployment,initial,,,actual,,,NA,NA,,True,False,False,False,
DEU-06391-00391_01_03_00,DEU,Middle Europe,InoBat Auto,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
SWE-01026-00582_01_03_02,SWE,Skelleftea,Northvolt,battery,cell_manufacturing,second expansion,,,actual,,,NA,NA,,True,True,False,False,
ITA-06735-07363_01_04_00,ITA,Veneto,Pylon Technologies,battery,module_assembly,initial,,,announced,,NA,NA,NA,,True,True,False,,
ITA-00878-00455_01_05_00,ITA,Portovesme,Li-Cycle,battery,recycling,initial,,,announced,,NA,NA,NA,,True,True,False,,
AUT-01420-01037_01_01_00,AUT,Wolfsberg,European Lithium,battery,materials_refining,initial,,,actual,,06-2020,NA,NA,,True,False,False,False,
NOR-01047-00540_01_03_00,NOR,Southern Norway,Morrow Batteries,battery,cell_manufacturing,initial,,,actual,,05-2022,NA,NA,,True,True,False,False,
BEL-01878-01675_01_00_00,BEL,Dilsen-Stokkem,Giga Storage,battery,deployment,initial,,,announced,,06-2025,06-2028,NA,,True,False,False,False,
AUT-06719-07324_01_05_00,AUT,University of Graz,ProtectLiB,battery,recycling,initial,,,actual,,,NA,NA,,True,True,False,False,
ESP-02319-07931_01_00_00,ESP,Bilbao,Merlin Properties,data centre,deployment,initial,,,announced,,NA,NA,NA,,True,False,False,False,
ESP-01281-02453_01_03_00,ESP,Zaragoza,Stellantis Group,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,3000,True,True,False,,
ESP-01932-01127_01_04_00,ESP,Almaraz,Ingeteam,battery,module_assembly,initial,,,announced,,NA,NA,NA,,True,True,False,False,
AUT-00388-01319_01_03_00,AUT,Graz,TU Graz,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
DEU-00094-00768_07_01_00,DEU,Berlin,Tesla,vehicle,EV_component_manufacturing,initial,,,actual,,01-2020,NA,NA,,True,True,False,False,
ITA-04511-10497_01_04_00,ITA,Sant'Angelo di Piove di Sacco,Pylon LifeEU,battery,module_assembly,initial,,,announced,,NA,NA,NA,,True,True,False,False,
DEU-00037-00120_01_03_01,DEU,Arnstadt,CATL,battery,cell_manufacturing,first expansion,,,operational,,04-2022,04-2022,NA,,True,True,False,False,
LTU-03212-03512_06_04_00,LTU,Vilnius,SoliTek,solar,modules,initial,,,announced,,NA,NA,NA,,True,True,False,False,Solitek
FRA-00135-01424_01_04_00,FRA,Bruges,ACC,battery,module_assembly,initial,,,actual,,,NA,NA,,True,True,False,False,
PRT-07081-01587_06_00_00,PRT,Alto Rabagão,EDP,solar,deployment,initial,,,actual,,01-2020,NA,NA,,True,False,False,False,
DEU-00626-00768_01_04_00,DEU,Lausitz,Tesla,battery,module_assembly,initial,,,announced,,NA,NA,NA,,True,True,False,False,
FRA-00396-00824_01_03_00,FRA,Grenoble,Verkor,battery,cell_manufacturing,initial,,,operational,,,06-2023,NA,,True,False,False,False,
BEL-00366-00846_07_02_02,BEL,Ghent,Volvo Group,vehicle,battery_vehicle_assembly,second expansion,,,actual,,05-2023,NA,NA,,True,False,False,False,
PRT-00164-00332_07_00_00,PRT,Cascais,Great Wall,vehicle,deployment,initial,,,announced,,NA,NA,NA,,True,True,False,False,
DEU-00094-00768_01_04_00,DEU,Berlin,Tesla,battery,module_assembly,initial,,,actual,,01-2020,NA,NA,,True,True,False,False,
HUN-00249-08555_01_03_00,HUN,Debrecen,Contemporary Amperex Technology Co. Ltd. (CATL),battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
DEU-00094-07188_01_03_00,DEU,Berlin,Tesla Inc,battery,cell_manufacturing,initial,,,actual,,01-2020,NA,NA,,True,True,False,False,
NOR-00032-00540_01_03_02,NOR,Arendal,Morrow Batteries,battery,cell_manufacturing,second expansion,,,actual,,,NA,NA,,True,True,False,False,
DEU-00107-00010_01_01_01,DEU,Bitterfeld,AMG Lithium,battery,materials_refining,first expansion,,,announced,,,,NA,,True,False,False,False,
HUN-00249-00120_01_03_01,HUN,Debrecen,CATL,battery,cell_manufacturing,first expansion,,,actual,,12-2022,NA,NA,,True,True,False,False,
ESP-00068-07931_01_00_00,ESP,Barcelona,Merlin Properties,data centre,deployment,initial,,,announced,,NA,NA,NA,,True,False,False,False,
DEU-00001-00120_01_04_00,DEU,Aachen,CATL,battery,module_assembly,initial,,,announced,,NA,NA,NA,,True,True,False,False,
ITA-06733-02081_01_99_00,ITA,Trino,Enel,battery,deployment,initial,,,operational,,,06-2024,NA,,True,False,True,False,
LTU-03212-03514_06_03_01,LTU,Vilnius,Solitek,solar,cell,first expansion,,,actual,,02-2019,01-2020,NA,,True,False,False,False,
DEU-01150-00970_01_03_00,DEU,Tübingen,Cellforce,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
ITA-06730-02081_01_00_00,ITA,Leonardo da Vinci Airport,Enel,battery,deployment,initial,,,announced,,NA,NA,NA,,True,True,False,,
DEU-00046-00768_07_02_00,DEU,Austin,Tesla,vehicle,battery_vehicle_assembly,initial,,,actual,,11-2020,NA,NA,,True,True,False,False,
GBR-01233-01420_04_01_00,GBR,Western Europe,TotalEnergies,hydrogen,green_hydrogen,initial,,,announced,,NA,NA,NA,,True,True,False,False,
ITA-01145-02324_01_05_00,ITA,Turin,Iveco,battery,recycling,initial,,,operational,,,,NA,,True,True,False,,
ITA-01847-03341_06_04_00,ITA,Padua,Recom,solar,modules,initial,,,actual,,,NA,NA,,True,True,False,False,
DEU-00107-08230_01_01_00,DEU,Bitterfeld,AMG Critical Materials,battery,materials_refining,initial,,,operational,,,09-2024,NA,,True,True,False,False,
HUN-00249-00120_07_02_00,HUN,Debrecen,CATL,vehicle,battery_vehicle_assembly,initial,,,announced,,NA,NA,NA,,True,True,False,False,
GBR-01707-00114_07_01_00,GBR,Cambois,Britishvolt,vehicle,EV_component_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
ITA-06733-02081_06_00_00,ITA,Trino,Enel,solar,deployment,initial,,87 MW,operational,10-2022,10-2022,06-2024,NA,,True,False,False,False,
ITA-06820-04901_06_00_00,ITA,Altomonte,Edison,solar,deployment,initial,,,operational,,,11-2018,NA,,True,False,True,False,
ESP-00068-00274_07_00_00,ESP,Barcelona,Ford,vehicle,deployment,initial,,,announced,,NA,NA,NA,,True,True,False,False,
DEU-00305-00076_01_03_00,DEU,Erfurt,BMW,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,False,
PRT-04593-01587_01_00_00,PRT,Castanheira do Ribatejo,EDP,battery,deployment,initial,,,announced,,NA,NA,NA,,True,False,False,False,
ITA-00724-00268_01_04_00,ITA,Mirafiori,Fiat Chrysler,battery,module_assembly,initial,-,-,announced,11-2019,NA,NA,NA,-,True,False,False,,
FRA-00274-02453_01_04_01,FRA,Douvrin,Stellantis Group,battery,module_assembly,first expansion,,,actual,,,NA,NA,600,True,True,False,False,
ESP-00947-00832_01_03_02,ESP,Sagunt,Volkswagen,battery,cell_manufacturing,second expansion,,,actual,,03-2023,NA,NA,,True,True,False,False,
AUT-00388-00617_01_99_00,AUT,Graz,Porsche,battery,NA,initial,,,actual,,,NA,NA,,True,True,False,,
ESP-01368-00088_01_03_00,ESP,Álava Technology Park,Basquevolt,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,,
AUT-03489-08155_03_00_00,AUT,Carinthia,Verbund,hydroelectric,deployment,initial,,,actual,,05-2021,06-2023,NA,,True,False,False,False,
ITA-02711-07509_01_00_00,ITA,Southern Italy,Terna,battery,deployment,initial,,,actual,,,NA,NA,,True,True,False,,
ITA-00862-00399_01_03_00,ITA,Piedmont,Italvolt,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,,True,True,False,,
LTU-03212-03689_06_03_01,LTU,Vilnius,Valoe,solar,cell,first expansion,,,actual,,,NA,NA,,True,True,False,False,
ESP-01691-00088_01_03_00,ESP,"Marie Curie Building, Álava Technology Park",Basquevolt,battery,cell_manufacturing,initial,,,announced,,NA,NA,NA,800,True,True,False,,
NLD-00018-00084_01_00_00,NLD,Amsterdam,BYD,battery,deployment,initial,,,announced,,NA,NA,NA,,True,True,False,False,
AUT-00388-01319_01_01_00,AUT,Graz,TU Graz,battery,materials_refining,initial,,,announced,,NA,NA,NA,,True,True,False,False,
GBR-00129-00114_01_04_00,GBR,Britain,Britishvolt,battery,module_assembly,initial,,,announced,,NA,NA,NA,,True,True,False,False,
DEU-01067-00261_01_04_00,DEU,Stuttgart,Farasis Energy,battery,module_assembly,initial,,,announced,,NA,NA,NA,,True,True,False,False,
FRA-00274-02453_07_99_00,FRA,Douvrin,Stellantis Group,vehicle,NA,initial,,,actual,,04-2021,NA,NA,,True,True,False,False,
BEL-00366-08793_06_00_00,BEL,Ghent,Energy Conversion Devices,solar,deployment,initial,,,actual,,,NA,NA,,True,True,False,False,
ITA-01847-03341_01_03_00,ITA,Padua,Recom,battery,cell_manufacturing,initial,,50 MW,operational,,,07-2019,NA,,True,False,False,False,
DEU-01188-00521_07_02_00,DEU,Various locations,Mercedes-Benz,vehicle,battery_vehicle_assembly,initial,,,announced,,NA,NA,NA,,True,True,False,False,
ITA-01145-02324_07_02_00,ITA,Turin,Iveco,vehicle,battery_vehicle_assembly,initial,,,operational,,,,NA,,True,True,False,,
SWE-00807-00582_01_03_01,SWE,Northern Sweden,Northvolt,battery,cell_manufacturing,first expansion,,,actual,,,NA,NA,,True,True,False,False,
